R,V,E
164,15369722,-1030.3932485729456
165,15653714,71.35694632679224
166,15939434,-548.7314577940851
167,16227410,-2383.566573658958
168,16522802,-294.0565139837563
169,16817234,-2677.10939149186
170,17119202,-1057.6333189085126
171,17423354,-808.5364089496434
172,17730506,-1134.726774342358
173,18040994,-1721.1125277988613
174,18356618,-788.6017820499837
175,18674906,-830.1026498116553
176,18997778,53.47675619274378
177,19322762,-630.7716767564416
178,19650962,-1799.7560613825917
179,19983434,-2418.384510409087
180,20321594,-1091.5651365481317
181,20661194,-2088.206052534282
182,21005714,-1949.2153710760176
183,21353858,-1991.5012049041688
184,21707714,-147.97166673466563
185,22062338,-1383.5348692908883
186,22422938,-511.0989252962172
187,22785146,-1919.571947466582
188,23155346,754.1379514746368
189,23525378,-670.8773411996663
190,23900762,-695.5259382016957
191,24278378,-2460.715952258557
192,24664034,-179.3554960899055
193,25050098,-1504.3526824191213
194,25442594,-432.6156239658594
195,25837826,-681.052433449775
196,26237906,-158.571223590523
197,26640506,-1214.0801071189344
198,27046946,-2548.4871967472136
199,27459506,-1902.700605198741
200,27876602,-881.6284452006221
201,28296626,-1114.1788294650614
202,28722122,-77.25987071916461
203,29148530,-2351.7796816788614
204,29583842,33.35362492874265
205,30017954,-3046.768063619733
206,30462434,-45.05286004021764
207,30907202,-1062.4088770486414
208,31356794,-1583.7442273795605
209,31811402,-1437.9670237451792
210,32271530,-141.9853788688779
211,32732546,-2348.707405477762
212,33200954,-1575.0412162840366
213,33673274,-1321.8949240148067
214,34151594,477.8233586102724
215,34630754,-1356.7944811359048
216,35116130,-1470.6565559580922
217,35606978,-628.6709785908461
218,36101786,-363.7458617538214
219,36601034,-216.78931817412376
220,37102754,-2176.709460556507
221,37609034,-4176.414401642978
222,38125802,-308.8122541382909
223,38641514,-2138.8111307621
224,39164426,-1431.319144256413
225,39692066,-679.2444073185325
226,40223162,-1175.4950326904655
227,40757906,-2748.9791330844164
228,41300666,-1052.6048212125897
229,41844578,-2971.2802098095417
230,42398018,-149.9134115949273
231,42953474,-121.41253928095102
232,43512530,-1322.6857055947185
233,44076314,-2646.6410232633352
234,44648882,-58.186604999005795
235,45221882,-1930.2305635288358
236,45801890,-1707.6810115724802
237,46387274,-1043.4460618495941
238,46976042,-1950.4338270872831
239,47569562,-3081.5524199977517
240,48171650,-641.7099533006549
241,48773258,-3699.8145397379994
242,49384082,-2580.7742920070887
243,50001098,-329.49732283502817
244,50620442,-830.8917449563742
245,51245282,-937.8656710833311
246,51876170,-119.32721393555403
247,52509314,-2188.184486232698
248,53152682,802.654399305582
249,53796098,-1343.7186700552702
250,54445946,-2264.211807027459
251,55101578,-2627.73312433064
252,55763498,-1951.190734691918
253,56428970,-2991.4927508309484
254,57101954,-1809.5472854673862
255,57781850,973.737548686564
256,58463042,-278.5463611036539
257,59150114,-1003.3071275651455
258,59842970,-1317.452863395214
259,60540506,-2345.891681343317
260,61244714,-2117.5316941067576
261,61955138,-1109.2810144126415
262,62669354,-1766.0477549955249
263,63388106,-3364.7400285601616
264,64116410,-910.2659478485584
265,64844138,-4551.533625565469
266,65585642,42.548825569450855
267,66324986,-3084.9267071709037
268,67072346,-3778.8683365136385
269,67826930,-2852.1841751635075
270,68589842,778.2176641374826
271,69350090,-3900.570931300521
272,70125122,538.5419257581234
273,70900154,-709.3518773764372
274,71683274,422.83954654634
275,72467258,-3309.7919151484966
276,73261922,-2112.1543752253056
277,74060930,-2341.1559463888407
278,74864090,-4209.704741373658
279,75677978,-1162.7088728696108
280,76494962,-853.0764536261559
281,77314010,-4333.715596362948
282,78144986,-1761.5344137698412
283,78977738,-3309.4410186111927
284,79820522,-742.343523606658
285,80664746,-2673.1500414311886
286,81521522,1989.231315150857
287,82375418,-2208.107566565275
288,83240450,-1270.07479929924
289,84108866,-2969.578495800495
290,84987050,-943.5267687439919
291,85869890,-324.8277308791876
292,86755010,-3510.3894949257374
293,87650258,-2673.1201736032963
294,88554098,630.0721203684807
295,89457698,-2453.7207257300615
296,90372026,-977.406824618578
297,91291346,-697.8942890167236
298,92215730,-1564.091231673956
299,93145826,-2948.9057652652264
300,94084970,-1537.2460025548935
301,95026106,-4406.020056217909
302,95977754,-3056.136039018631
303,96939194,1771.497936323285
304,97898978,-1392.0262428820133
305,98865482,-4191.616689369082
306,99845426,71.81848412752151
307,100823786,-3646.6288350969553
308,101815322,-607.8667597770691
309,102805130,-5736.803402617574
310,103809890,-2374.3468763679266
311,104816042,-4101.40529371798
312,105833378,-1146.8867674022913
313,106852010,-3419.6994101554155
314,107879570,-3308.751334667206
315,108917930,1037.0493462979794
316,109957586,92.79452006518841
317,111001850,-2850.423926129937
318,112058258,-277.5141049772501
319,113117210,-1809.3841291964054
320,114185018,-1154.9421115368605
321,115257890,-2127.096164688468
322,116339546,-1026.7544014006853
323,117424538,-3322.8249343782663
324,118520930,-972.2158763706684
325,119618186,-4531.835340052843
326,120728450,-1878.5914381444454
327,121843058,-1697.392283424735
328,122965802,-217.14598858356476
329,124093178,-962.7606663107872
330,125228738,-403.1444293856621
331,126369530,-1511.205390483141
332,127516730,-3131.851662352681
333,128673314,-2309.9913577139378
334,129836762,-1586.5325892716646
335,131003402,-4654.383469745517
336,132182450,-2318.4521118700504
337,133364258,-4247.6466283500195
338,134556026,-3262.875131934881
339,135756074,-1065.045735359192
340,136959986,-2091.0665512681007
341,138170330,-3793.8456924259663
342,139392194,-1106.291271597147
343,140615882,-3745.3114014565945
344,141852746,-379.8141947388649
345,143091050,-2766.70776411891
346,144341762,41.09977760910988
347,145592354,-4505.29968225956
348,146855210,-4042.81425639987
349,148123946,-4976.3520575761795
350,149406098,209.17880150675774
351,150689426,-747.1297918856144
352,151977674,-4122.18595045805
353,153276962,-3816.8977869451046
354,154586714,-428.17341405153275
355,155896946,-3960.9209445118904
356,157222370,275.9515089392662
357,158550098,-626.4641664028168
358,159885650,-1169.0760832726955
359,161225762,-4636.792354345322
360,162578474,-3010.5210923850536
361,163938434,-1663.1704101264477
362,165301274,-4983.648420274258
363,166678898,-1088.8632355034351
364,168060002,-1303.722968608141
365,169445378,-4857.135732263327
366,170848298,1501.9903607666492
367,172244162,-6847.252802193165
368,173660258,-2637.773333877325
369,175080074,-2402.4793470203876
370,176508554,-1218.2789543271065
371,177941354,-3450.0802685320377
372,179382818,-4774.791402369738
373,180834386,-3773.3204685151577
374,182294354,-2170.5755797326565
375,183763058,348.53515127301216
376,185233778,-2956.8963882029057
377,186711698,-6923.778310924768
378,188208290,-101.0187295973301
379,189700346,-5717.5257569253445
380,191210042,-1618.2075056135654
381,192724370,-831.9720884263515
382,194243162,-3547.7276180684566
383,195771314,-4890.382207274437
384,197311082,-2624.843968719244
385,198857714,-1524.0210151672363
386,200415506,2687.17854064703
387,201972530,-1940.1534139811993
388,203543402,-810.9249917268753
389,205116674,-5394.044305354357
390,206709866,1809.5805324018002
391,208296026,-6172.958591163158
392,209902250,-2266.569788724184
393,211513874,-1156.1611731052399
394,213130082,-3678.640856951475
395,214754594,-6134.916953027248
396,216395762,-193.89757397770882
397,218035850,-3612.4908325970173
398,219686834,-4435.604841589928
399,221350442,-956.1477136909962
400,223019042,-827.0275616049767
401,224693714,-2989.152498036623
402,226382186,264.5693642795086
403,228070058,-5486.770087361336
404,229776290,-1304.0789657533169
405,231487058,-1032.2653835117817
406,233207330,275.76254656910896
407,234930002,-4504.903288215399
408,236665130,-5339.171000570059
409,238413050,-1911.9487032592297
410,240166106,-1900.1445089578629
411,241926026,-3596.6665304005146
412,243697298,-2534.422880321741
413,245477114,-1542.321671396494
414,247264010,-2105.2710163891315
415,249054314,-7916.17902803421
416,250865594,-1427.9538190364838
417,252677210,-3301.503502100706
418,254496362,-6357.736189961433
419,256325954,-7713.559995383024
420,258170258,-3117.883030951023
421,260016026,-5839.613409548998
422,261872066,-7091.659243822098
423,263743154,-2118.9286464750767
424,265618490,-1742.329730272293
425,267498218,-5838.770607918501
426,269398826,2058.840607881546
427,271295858,-2526.404195666313
428,273210170,1240.5868688821793
429,275127098,-1325.0943113565445
430,277055282,-1604.3558490872383
431,278988794,-5546.105856955051
432,280937450,-3355.2524476647377
433,282890642,-5660.70373404026
434,284857802,-3051.3678287267685
435,286837226,2747.8471554517746
436,288813794,-3403.966894030571
437,290803586,-5447.718090116978
438,292806938,-3068.31454539299
439,294812666,-7470.664372622967
440,296838410,-1035.6756844520569
441,298868594,639.7434062361717
442,300903842,-1841.3152131438255
443,302946770,-5883.759655356407
444,305003882,-5004.498033106327
445,307067978,-6424.438459098339
446,309147002,-2220.4890460968018
447,311230394,-2973.5579068660736
448,313326818,-40.55315405130386
449,315420362,-9354.382900357246
450,317539538,-2423.9552585482597
451,319660922,-2694.178341448307
452,321792890,-1809.9602615237236
453,323932634,-2600.209131717682
454,326084354,-885.8330646753311
455,328242602,-2135.740173101425
456,330410810,-2938.838569700718
457,332587466,-4828.036367237568
458,334777514,-2880.2416784763336
459,336975146,-2924.3626160621643
460,339183314,-2029.3072927594185
461,341392658,-9575.983821213245
462,343624442,-4321.300314247608
463,345857738,-7214.164884507656
464,348108410,-2411.4856447577477
465,350362082,-4310.170707702637
466,352628570,-3115.128186106682
467,354902378,-4343.266192615032
468,357187250,-4271.492839992046
469,359478842,-7264.716241002083
470,361790258,-239.8445082306862
471,364101602,-3113.7857545018196
472,366426770,-2011.4480925798416
473,368758658,-4057.7396351099014
474,371105018,-1521.568494796753
475,373457282,-2991.8427844047546
476,375825122,1182.529383301735
477,378197354,-203.36010426282883
478,380576066,-5082.419359982014
479,382967762,-6971.556496441364
480,385374602,-3731.679626405239
481,387785762,-6207.696862637997
482,390216410,747.4836820960045
483,392647154,-2279.0461047291756
484,395093258,-44.19433605670929
485,397545146,-2144.8691244721413
486,400008074,-3345.9785826802254
487,402479858,-5852.430823564529
488,404966546,-3637.1339596509933
489,407460938,-3920.9961037635803
490,409971146,1387.0746313333511
491,412476722,-8181.829867005348
492,415010714,399.3822885155678
493,417538874,-7138.197014868259
494,420093842,1824.5241101384163
495,422647322,-1029.3624492287636
496,425213234,-1800.7648055553436
497,427787474,-4614.591071784496
498,430380194,660.2506395578384
499,432970250,-7141.147784352303
500,435582146,-3535.694456219673
501,438205274,847.7025112509727
502,440827946,-5699.864994645119
503,443467898,-5463.305086672306
504,446120882,-2711.525877535343
505,448776218,-8145.435479938984
506,451456850,1158.0579933524132
507,454132682,-4917.953570306301
508,456829802,-306.37828373908997
509,459527474,-5764.124259531498
510,462245594,-1416.0996105074883
511,464966906,-4539.212449371815
512,467702378,-4186.370888829231
513,470449706,-2682.4830416440964
514,473206634,-2304.457020521164
515,475969490,-6745.200938105583
516,478753058,-1241.6229071617126
517,481538522,-4630.631040394306
518,484338698,-4117.133450746536
519,487150370,-2938.0382506251335
520,489971282,-3370.253552854061
521,492799106,-7762.687470138073
522,495648818,-1160.2481153011322
523,498497978,-6023.843600988388
524,501366578,-2382.382039964199
525,504243098,-1776.771544933319
526,507131906,140.07977151870728
527,510021770,-7884.736203551292
528,512935778,-2784.1275827884674
529,515854130,-4379.002478837967
530,518783402,-6114.269004523754
531,521726954,-4650.835272490978
532,524680370,-4425.609395444393
533,527644586,-4523.499486148357
534,530625962,1394.5863426327705
535,533605658,-5532.260021746159
536,536603762,-5236.946692109108
537,539616986,-1028.3817809820175
538,542632562,-5695.47340130806
539,545667242,-2507.1296657323837
540,548710994,-1516.2586869001389
541,551760266,-6295.768577575684
542,554828594,-3330.567450404167
543,557901434,-7185.563418388367
544,560994410,-2257.664593935013
545,564088010,-8079.779089927673
546,567208106,1199.1849809885025
547,570323930,-5209.680494070053
548,573457034,-5775.28362762928
549,576602786,-5150.532532453537
550,579764834,291.664678812027
551,582925634,-7013.600106835365
552,586111442,-831.2350018024445
553,589299074,-4366.148118972778
554,592505642,-527.2475711107254
555,595719650,-831.4414708614349
556,598941962,-4435.637930989265
557,602183138,-800.7450640201569
558,605428490,-4635.670982956886
559,608689442,-4537.323800325394
560,611963042,-3478.611629009247
561,615245666,-5104.442581653595
562,618540626,-6123.724770903587
563,621847298,-7181.3663095235825
564,625172306,-1674.2753101587296
565,628493786,-11487.359885811806
566,631850162,1782.4718511104584
567,635202650,-669.6882123947144
568,638565434,-4680.748188853264
569,641940746,-8039.616190910339
570,645341618,2264.7996685504913
571,648732362,-9476.40872323513
572,652146698,-9564.149478793144
573,655579274,-3371.330711007118
574,659020730,-278.86053252220154
575,662462546,-8827.647056221962
576,665929370,-4390.598394393921
577,669399002,-9188.622660279274
578,672887858,-6826.627966403961
579,676388618,-4645.522425293922
580,679904138,189.78585004806519
581,683421098,-5661.611252903938
582,686958602,-3116.6218470335007
583,690503978,-4868.154044985771
584,694070018,1854.884040594101
585,697636730,-2960.415703058243
586,701221826,-1622.9613888263702
587,704812130,-7329.661129236221
588,708421778,-5965.4230370521545
589,712042298,-6023.155225038528
590,715676546,-4667.765805840492
591,719323634,-2808.1628922224045
592,722980010,-4017.2545969486237
593,726646202,-7787.949032664299
594,730338746,2394.845687866211
595,734023250,-7881.778548240662
596,737736314,-2038.7298533916473
597,741453194,-4840.916340351105
598,745188410,-1789.246122121811
599,748928834,-6032.627311229706
600,752687402,-4655.968020439148
601,756453314,-8480.176362276077
602,760243586,-510.1604497432709
603,764034170,-4814.828395485878
604,767847098,616.9116878509521
605,771662858,-3747.8483126163483
606,775493978,-5402.016509413719
607,779336354,-8470.50101530552
608,783199778,-3182.2099430561066
609,787073690,-118.0514053106308
610,790956554,-834.9335149526596
611,794846930,-6793.764384627342
612,798764114,1280.5478730201721
613,802675514,-9224.904854774475
614,806617538,-1923.0306807756424
615,810565322,-1698.737717628479
616,814518938,-8500.934078216553
617,818492114,-8622.527875065804
618,822480746,-6188.42722094059
619,826478834,-7219.54022872448
620,830492306,-5808.775010943413
621,834521330,-1809.0396803617477
622,838557578,-3569.242349743843
623,842603930,-8230.291131854057
624,846674642,-1557.0941392183304
625,850746338,-6946.559484839439
626,854839970,-3467.5952812433243
627,858940106,-6573.109641194344
628,863062442,-588.0106773376465
629,867183842,-8669.20650267601
630,871336418,1274.3947703838348
631,875480042,-10906.11497092247
632,879657650,-2295.6438394784927
633,883839074,-3083.0999479293823
634,888031730,-5873.391409039497
635,892241402,-4903.426335334778
636,896467250,-1034.1128398180008
637,900696338,-7222.359034895897
638,904948154,-4001.0730335712433
639,909209522,-4567.16294836998
640,913485770,-3613.5368922948837
641,917767274,-10785.102977752686
642,922071146,-8990.769317507744
643,926383874,-11763.444024562836
644,930726482,1899.9647887945175
645,935064674,-2317.4509905576706
646,939420122,-2764.5994750261307
647,943782938,-9350.38877749443
648,948174938,-279.7270109653473
649,952563410,-8285.522287487984
650,956978522,-3220.6827204227448
651,961408106,2725.8835780620575
652,965838314,-4314.731505155563
653,970286306,-7203.436082839966
654,974754578,-3465.1382673978806
655,979227698,-8552.746171832085
656,983724410,-3743.167908668518
657,988225346,-8425.31159067154
658,992744114,-9012.085330486298
659,997275362,-10876.39724123478
660,1001830634,-2495.1554350852966
661,1006382882,-10937.268025040627
662,1010960234,-8095.643123865128
663,1015552394,-4287.188844323158
664,1020160298,1403.1867011785507
665,1024768178,-6813.424600481987
666,1029405506,514.0691382884979
667,1034044106,-4811.240195274353
668,1038706322,-466.26071417331696
669,1043376794,-1831.9005306959152
670,1048061474,-2977.067757964134
671,1052755394,-8890.670508384705
672,1057475066,-3081.6168949604034
673,1062203066,-2994.8150302171707
674,1066941194,-6851.173026800156
675,1071700754,-3367.5989978313446
676,1076466338,-7973.00105547905
677,1081250186,-8448.287312984467
678,1086052970,-4142.365882873535
679,1090862954,-6812.144877433777
680,1095693218,-3398.532410144806
681,1100532962,-4722.436593294144
682,1105387058,-5932.76553940773
683,1110252530,-10026.42736172676
684,1115142890,-3512.330172777176
685,1120033418,-11131.382085084915
686,1124958530,1511.5087883472443
687,1129877426,-6404.565665006638
688,1134817826,-7180.513557910919
689,1139770922,-9645.24300289154
690,1144749674,-859.6621129512787
691,1149726650,-8276.679000854492
692,1154733050,-717.201779127121
693,1159745066,-2010.1385605335236
694,1164773882,-992.397458076477
695,1169812394,-4788.886584043503
696,1174877666,3643.4859488010406
697,1179935450,-9964.187972307205
698,1185023954,-7424.816460609436
699,1190126570,-5367.307627916336
700,1195241090,-6020.569587945938
701,1200361346,-15573.510452747345
702,1205514290,-7095.038335084915
703,1210677314,-3214.061347723007
704,1215854714,344.5123963356018
705,1221034538,-8392.22521519661
706,1226246498,266.8177044391632
707,1231454906,-9387.266957044601
708,1236691202,-5935.387312412262
709,1241933162,-11622.451474428177
710,1247207522,266.6324439048767
711,1252485674,1102.9563300609589
712,1257772418,-4334.38792848587
713,1263080426,-3394.308444738388
714,1268408234,2438.286668777466
715,1273737722,-4977.510700702667
716,1279089962,-4590.608666181564
717,1284456962,-4413.915339708328
718,1289842994,-196.33883476257324
719,1295231834,-8182.787263631821
720,1300646570,-5306.168739080429
721,1306072130,-6659.3913741111755
722,1311514130,-6647.363281011581
723,1316969402,-8458.992572784424
724,1322444450,-5611.187362194061
725,1327922810,-14588.855761528015
726,1333441442,1547.094115972519
727,1338943562,-14008.245842456818
728,1344489218,-1227.7837488651276
729,1350033026,-5516.427716493607
730,1355596922,-4959.085858106613
731,1361172098,-8384.666286468506
732,1366766258,-8110.077113866806
733,1372372658,-10900.22645330429
734,1378007642,-432.0224175453186
735,1383649106,1169.626880645752
736,1389301178,-1988.1866710186005
737,1394970890,-2894.3711857795715
738,1400655362,-4449.834776163101
739,1406348426,-12843.485554933548
740,1412071514,-6664.231634616852
741,1417807010,-3548.98112821579
742,1423552898,-5534.642148256302
743,1429312202,-9618.122807502747
744,1435096130,-4612.331218957901
745,1440886922,-8298.175494909286
746,1446700586,-4688.563748121262
747,1452524978,-5948.404091596603
748,1458369842,-2354.604637861252
749,1464221474,-7632.073499679565
750,1470094730,-6945.718789815903
751,1475980730,-9196.448621034622
752,1481886938,-6941.171105623245
753,1487812490,-1064.794357061386
754,1493746658,-2316.2264873981476
755,1499686922,-13236.375609874725
756,1505660354,-6774.149836778641
757,1511639522,-10382.45728111267
758,1517636378,-12130.206055402756
759,1523660882,-2078.304272413254
760,1529690090,-3191.6600449085236
761,1535731634,-7859.181485891342
762,1541805170,3554.2232925891876
763,1547872274,-7396.3538229465485
764,1553976794,3116.179055452347
765,1560080378,-3281.0861854553223
766,1566208946,-689.0576581954956
767,1572340490,-11136.643475532532
768,1578505274,-4380.751749753952
769,1584675986,-7754.290594339371
770,1590867362,-6542.168121337891
771,1597071530,-8637.292444229126
772,1603287962,-14588.571674823761
773,1609530098,-10976.913926362991
774,1615799186,3424.772688150406
775,1622055410,-11220.419943332672
776,1628351882,-1821.3999338150024
777,1634654450,-2551.0753960609436
778,1640969546,-6998.354442834854
779,1647301490,-10864.145186901093
780,1653660002,-4449.355740785599
781,1660025306,-7550.894217252731
782,1666411586,-6005.668729305267
783,1672808498,-10178.587389230728
784,1679237474,1341.4416902065277
785,1685657714,-12266.489604234695
786,1692119450,-791.289384841919
787,1698577058,-9877.865764379501
788,1705062026,-8059.126855611801
789,1711569098,-611.9807713031769
790,1718084330,-1501.335624217987
791,1724611682,-6788.099526643753
792,1731166106,-1541.1805918216705
793,1737725210,-8173.486932277679
794,1744313690,-2009.9266607761383
795,1750911746,-2871.407890319824
796,1757527442,-2714.8387327194214
797,1764151034,-11305.127301692963
798,1770813722,2536.8182904720306
799,1777462490,-14225.9100689888
800,1784157074,-1878.2204928398132
801,1790848010,-9905.021093606949
802,1797567290,-6335.219984292984
803,1804301186,-4917.72527718544
804,1811054090,-1281.4450857639313
805,1817816906,-4543.287521839142
806,1824611906,7547.839301109314
807,1831398578,-5540.972729444504
808,1838213474,-7278.631726026535
809,1845036746,-17534.04580140114
810,1851903098,-1624.1230680942535
811,1858755602,-16497.771639347076
812,1865654378,-2055.8996274471283
813,1872552338,-5407.415145635605
814,1879469690,-6365.22630572319
815,1886404730,-6654.241221189499
816,1893360266,-3487.3680045604706
817,1900325762,-7421.514768838882
818,1907308514,-11181.589626073837
819,1914322322,-988.5006895065308
820,1921340978,-3071.156071662903
821,1928361938,-19994.463885307312
822,1935432194,-4787.332243204117
823,1942501226,-7990.669257879257
824,1949595482,-3177.383042573929
825,1956699602,-5728.381709098816
826,1963826186,-3064.5733711719513
827,1970958626,-11814.866140842438
828,1978121282,-7640.168131113052
829,1985296970,-7745.387454748154
830,1992494162,-3679.4322242736816
831,1999707218,-1103.210552930832
832,2006927642,-8533.63055229187
833,2014170002,-11423.600336313248
834,2021442938,-1154.0280168056488
835,2028714674,-9521.821707487106
836,2036013770,-7987.889519691467
837,2043333746,-3053.1395676136017
838,2050655210,-14130.479963064194
839,2058004322,-15080.818818569183
840,2065377098,-9909.064247608185
841,2072758586,-13588.124362945557
842,2080169258,-5666.907276391983
843,2087588210,-7070.321101665497
844,2095034378,1116.7260494232178
845,2102476850,-12038.673936843872
846,2109959306,-2877.4291718006134
847,2117446274,-6892.447769880295
848,2124956786,-5072.637842178345
849,2132487770,-510.9075026512146
850,2140027730,-4724.164863348007
851,2147583770,-10629.318037033081
852,2155163186,-10951.275136947632
853,2162762666,-9022.94427537918
854,2170387082,6.766434669494629
855,2178012578,-7739.051118373871
856,2185663418,-8017.305048942566
857,2193330650,-9800.903469085693
858,2201020322,-7062.754490852356
859,2208717890,-14367.766227722168
860,2216449538,-5552.8467926979065
861,2224192898,-3006.904297351837
862,2231943842,-10878.846855640411
863,2239720538,-11021.582579135895
864,2247523826,-2616.0195813179016
865,2255327762,-11627.065974712372
866,2263175906,5484.3701276779175
867,2271017138,-2422.6193861961365
868,2278886402,-424.94262981414795
869,2286754754,-17487.507715702057
870,2294665658,-10167.222756385803
871,2302582994,-14604.995864391327
872,2310535634,-1949.7351522445679
873,2318496986,1185.6512660980225
874,2326475378,3108.2552790641785
875,2334458570,-8442.831226348877
876,2342476586,-3464.516363143921
877,2350494266,-17137.708243846893
878,2358556370,-4723.314980983734
879,2366625962,-3178.2446870803833
880,2374711106,-4459.405475616455
881,2382799706,-20683.70545911789
882,2390930138,-13496.052750110626
883,2399073218,-12101.355461120605
884,2407233026,-12440.521705150604
885,2415423098,-998.4595942497253
886,2423614634,-6596.077242851257
887,2431825562,-11326.282762050629
888,2440063322,-7769.9842648506165
889,2448314018,-9844.089864253998
890,2456597162,1942.4923272132874
891,2464888466,3280.854196548462
892,2473194050,270.08763122558594
893,2481512330,-8694.715482234955
894,2489866730,-210.46325492858887
895,2498223266,-8282.063800811768
896,2506606202,-8666.42523241043
897,2515017698,775.5443377494812
898,2523432842,-4889.063202857971
899,2531866106,-11209.155967712402
900,2540331242,-4453.642068386078
901,2548798154,-14739.42961883545
902,2557309586,656.5732684135437
903,2565810938,-12886.541518211365
904,2574361202,3602.317907810211
905,2582896898,-13377.756566524506
906,2591483162,1288.326946258545
907,2600062346,-10068.339666366577
908,2608677266,-4652.664517402649
909,2617305218,-5189.555718898773
910,2625953378,-4523.921384811401
911,2634610946,-13476.669626712799
