R,V,E
895,2925532596544,214016.2822265625
896,2938630514208,1196874.9995117188
897,2951771321664,1144692.2197265625
898,2964955581616,522070.74609375
899,2978183163920,-899344.0439453125
900,2991459064192,1777743.798828125
901,3004775013104,185576.79736328125
902,3018137707360,922320.0478515625
903,3031544375312,1117677.2192382812
904,3044996035248,1691178.5551757812
905,3058488854304,-1288907.130859375
906,3072033742640,2988603.55078125
907,3085615498240,-777391.4379882812
908,3099245587808,-1219383.5639648438
909,3112924020736,1572714.2827148438
910,3126645004336,1706799.7822265625
911,3140408281472,-1173786.8115234375
912,3154220610496,-410326.67041015625
913,3168076094096,-1999874.3950195312
914,3181983773344,2998789.9887695312
915,3195931911808,2749273.0268554688
916,3209923296224,-61760.16015625
917,3223962504112,-956969.8793945312
918,3238050001968,429850.134765625
919,3252181649056,-142435.27880859375
920,3266359829840,-389870.70703125
921,3280585163360,205965.8349609375
922,3294855335632,-769637.0947265625
923,3309172843920,-920252.3637695312
924,3323540129648,2094597.732421875
925,3337947835344,-1183614.5283203125
926,3352408893072,2076009.7045898438
927,3366911935520,404883.85546875
928,3381461149984,-2111080.078125
929,3396062047792,-62047.52587890625
930,3410711368624,3190058.6552734375
931,3425400774224,-794729.818359375
932,3440141323616,-1059210.65625
933,3454932492368,1770253.00390625
934,3469769326256,2637396.5981445312
935,3484649337504,-1047705.8637695312
936,3499584454736,2541310.19921875
937,3514558498128,-2877748.056640625
938,3529588885760,10721.0966796875
939,3544665089392,575889.9604492188
940,3559787906528,-487434.59033203125
941,3574959341776,-1277451.107421875
942,3590183155456,1863244.4291992188
943,3605448386272,-2129669.3857421875
944,3620768295728,-97823.38525390625
945,3636139345136,4316850.1708984375
946,3651554576768,4053269.595703125
947,3667013628608,-1354044.2231445312
948,3682527979344,-529975.8271484375
949,3698089203200,-2003983.1826171875
950,3713704671888,1491854.3154296875
951,3729366039392,1507619.8466796875
952,3745075779776,413367.1630859375
953,3760834271488,-1516575.41015625
954,3776648402576,2501611.025390625
955,3792504936944,-872508.05859375
956,3808416083392,465419.3818359375
957,3824376466704,1035619.9653320312
958,3840386916000,1562546.8828125
959,3856445537200,47343.89697265625
960,3872555957520,12341.3466796875
961,3888716035328,-789087.859375
962,3904928561744,329071.76318359375
963,3921191374320,1099158.2700195312
964,3937503145344,88136.2919921875
965,3953865422288,-1261954.9692382812
966,3970285270736,4008926.2622070312
967,3986745640992,-1254567.6645507812
968,4003263406048,-285205.82666015625
969,4019833062608,1307845.2700195312
970,4036452483504,1291437.6943359375
971,4053122222800,113546.08740234375
972,4069843167040,-1445484.3359375
973,4086618356048,-452137.7880859375
974,4103448581856,3779200.0922851562
975,4120326059184,3356722.2387695312
976,4137252756656,142416.158203125
977,4154233891792,-752944.0698242188
978,4171270325008,1424202.2094726562
979,4188355205008,-284405.7783203125
980,4205495141072,623437.7666015625
981,4222687194496,1101845.2163085938
982,4239928693520,-1628236.4829101562
983,4257224640368,-2671985.8120117188
984,4274579010224,1838269.3212890625
985,4291979434880,-573300.4184570312
986,4309438806592,2877830.20703125
987,4326946079728,1038189.0092773438
988,4344506880992,-573469.6274414062
989,4362123203792,-71796.744140625
990,4379796268912,3655823.1879882812
991,4397513146640,-2428599.7255859375
992,4415290932400,-1338028.8095703125
993,4433121382336,-1424816.8115234375
994,4451010397216,3103198.08984375
995,4468944678672,-1161067.7080078125
996,4486940152480,1599336.7646484375
997,4504984274880,-1268282.951171875
998,4523086338112,-580730.73828125
999,4541244867680,2078344.0908203125
1000,4559455246080,1982174.80078125
1001,4577720065248,1613325.2236328125
1002,4596040701664,2238793.76953125
1003,4614413357072,-49266.5810546875
1004,4632844546720,1154691.7265625
1005,4651332151136,3621386.8203125
1006,4669871061968,2132547.400390625
1007,4688463855088,-845983.2587890625
1008,4707113946736,-2008103.310546875
1009,4725822059680,-741292.3349609375
1010,4744585178480,-171347.3388671875
1011,4763404206784,494913.244140625
1012,4782278293184,295505.5537109375
1013,4801206469600,-1848335.697265625
1014,4820199828624,5045186.775390625
1015,4839237802992,297904.83203125
1016,4858336483792,-110107.095703125
1017,4877492643312,482315.9970703125
1018,4896704856240,538629.6875
1019,4915971194240,-1980843.87109375
1020,4935298415984,-428883.955078125
1021,4954681046704,-391819.267578125
1022,4974120814240,-253479.9384765625
1023,4993618871856,1027618.478515625
1024,5013172538576,658610.998046875
1025,5032783494416,207515.2109375
1026,5052457418512,5241359.279296875
1027,5072176836960,-1825978.0576171875
1028,5091962857360,776.505859375
1029,5111807902960,3032434.853515625
1030,5131706684784,1867475.443359375
1031,5151662130400,-679188.69921875
1032,5171677014336,-1945793.970703125
1033,5191750816560,-2565246.1962890625
1034,5211888554784,2367183.3720703125
1035,5232081142736,3652130.0556640625
1036,5252328520128,1116103.7490234375
1037,5272633458160,-2583007.08203125
1038,5293004521488,1006032.6064453125
1039,5313427750624,-2189795.57421875
1040,5333916914752,1485052.5634765625
1041,5354461462992,1365947.7783203125
1042,5375063224160,-832152.59375
1043,5395727991440,569967.349609375
1044,5416451759024,1452422.091796875
1045,5437233587200,761312.6826171875
1046,5458079281184,4187558.748046875
1047,5478978639056,1414834.4873046875
1048,5499936488736,-2843455.328125
1049,5520960433888,-1098271.3525390625
1050,5542048457936,4519076.3310546875
1051,5563185247024,-1420111.787109375
1052,5584388404880,-1427060.638671875
1053,5605653593552,45215.4091796875
1054,5626982177872,4246376.5693359375
1055,5648361962288,-1134410.375
1056,5669809813760,654423.93359375
1057,5691315712752,-522156.576171875
1058,5712883102656,-1336369.400390625
1059,5734514433424,546018.5380859375
1060,5756204726464,30586.8857421875
1061,5777953592544,-3387834.1328125
1062,5799771954752,1097796.27734375
1063,5821643336656,-3105110.515625
1064,5843583682528,-168548.568359375
1065,5865588411504,5210242.6328125
1066,5887646379312,1770506.17578125
1067,5909765910272,-2280032.2783203125
1068,5931953431952,-630508.494140625
1069,5954202219328,-122759.6669921875
1070,5976515161232,2015123.587890625
1071,5998889979648,3388093.2197265625
1072,6021323988592,1193023.7578125
1073,6043820842848,-1032551.6982421875
1074,6066389798208,5849798.5244140625
1075,6089007873600,-1258467.328125
1076,6111699168512,1624559.5634765625
1077,6134449407408,105654.58984375
1078,6157266299808,1776539.71875
1079,6180142542912,-783492.51171875
1080,6203084296992,-1532186.9912109375
1081,6226091661600,-488118.0322265625
1082,6249163927376,1521118.6201171875
1083,6272300252096,3534953.7998046875
1084,6295496190224,989396.908203125
1085,6318758807296,831419.9248046875
1086,6342088765200,3604237.3994140625
1087,6365475433760,-1441109.5458984375
1088,6388933208240,-28249.2109375
1089,6412455098464,733640.669921875
1090,6436041326896,947912.9443359375
1091,6459691026784,-371404.9775390625
1092,6483405788272,-1753499.1005859375
1093,6507186362480,-2566688.8671875
1094,6531039168592,3488660.861328125
1095,6554952408720,4495003.7919921875
1096,6578925166496,-583795.7939453125
1097,6602965384096,-3925439.041015625
1098,6627079041280,329847.4794921875
1099,6651254029424,-46656.232421875
1100,6675495142192,-381491.603515625
1101,6699804841040,1666482.515625
1102,6724178547056,1397929.8447265625
1103,6748614464624,-3103299.32421875
1104,6773125910400,1358807.8779296875
1105,6797697649424,-571461.111328125
1106,6822343709344,5012679.7216796875
1107,6847045814800,-285101.037109375
1108,6871819237072,-1314604.2275390625
1109,6896661271936,-901244.119140625
1110,6921576188432,5102719.595703125
1111,6946547165408,-245274.20703125
1112,6971591076512,-193096.07421875
1113,6996704776368,1992250.0185546875
1114,7021885712752,3636802.6689453125
1115,7047126624256,-2642692.951171875
1116,7072447959952,3480878.900390625
1117,7097825656832,-2177555.45703125
1118,7123276883200,-2571867.134765625
1119,7148800300064,836667.33203125
1120,7174389157152,1175381.978515625
1121,7200043220944,-1911746.583984375
1122,7225771784576,745804.826171875
1123,7251562799936,-3022798.0341796875
1124,7277430463712,856301.1630859375
1125,7303365844336,3328593.3203125
1126,7329367534672,2863891.9130859375
1127,7355436710864,515180.990234375
1128,7381576095760,-1117960.8271484375
1129,7407786484448,-1363824.34375
1130,7434072039440,3816614.20703125
1131,7460421534096,3073117.166015625
1132,7486838466160,-220278.55078125
1133,7513328087904,-935117.4580078125
1134,7539894494000,4899346.50390625
1135,7566520494512,-30858.0283203125
1136,7593221500112,-439203.8505859375
1137,7619994680672,719926.81640625
1138,7646838254320,1540298.326171875
1139,7673749380064,-943554.39453125
1140,7700733690016,-1224101.84765625
1141,7727790179792,-430419.9619140625
1142,7754916321328,-1215374.08984375
1143,7782115749248,-69251.015625
1144,7809385467040,-113582.9453125
1145,7836726287200,-661003.5166015625
1146,7864143437312,3390832.2109375
1147,7891621335504,-3665296.25390625
1148,7919180030096,-1906526.826171875
1149,7946813732208,2752693.150390625
1150,7974515517424,3262270.9072265625
1151,8002284338592,-1550731.75390625
1152,8030129835968,-2171954.4560546875
1153,8058048321136,-2415818.2490234375
1154,8086047362496,5159962.3916015625
1155,8114113156672,6625787.5576171875
1156,8142246168640,2320299.9208984375
1157,8170453764544,-516799.27734375
1158,8198742080048,4123601.7783203125
1159,8227092927328,-2072982.5224609375
1160,8255525676720,137012.779296875
1161,8284034443200,4741683.2177734375
1162,8312607086400,-526329.095703125
1163,8341256051360,-3349083.484375
1164,8369986904176,1712307.3076171875
1165,8398780980080,-4134242.890625
1166,8427663687984,4392750.3173828125
1167,8456609561840,1699701.90625
1168,8485630050128,-892554.5771484375
1169,8514728877184,212560.98828125
1170,8543906207056,5051231.291015625
1171,8573147783488,-760774.3984375
1172,8602471007792,49771.755859375
1173,8631868521328,-3963.8349609375
1174,8661344060160,2685779.8173828125
1175,8690889490800,-142897.7294921875
1176,8720514337488,905721.65234375
1177,8750210903104,-1994113.3271484375
1178,8779986684592,-1474199.39453125
1179,8809843598960,4253621.302734375
1180,8839765196528,-1389290.8125
1181,8869768243392,-1765908.7421875
1182,8899851583808,1838845.083984375
1183,8930006012272,90178.80859375
1184,8960241123216,2453127.1484375
1185,8990551682032,3563575.392578125
1186,9020939613536,5216723.40234375
1187,9051396022400,-1612482.384765625
1188,9081934750432,-3212068.9609375
1189,9112554711200,-798412.7421875
1190,9143253591648,3185376.42578125
1191,9174022850832,68191.26953125
1192,9204871200240,-1568752.908203125
1193,9235796662912,-3832798.234375
1194,9266813098912,7005627.7421875
1195,9297888033936,-1658379.9609375
1196,9329052915824,1492308.248046875
1197,9360296035664,4617960.54296875
1198,9391609928160,122351.65625
1199,9423006348544,-370325.091796875
1200,9454481864240,-423793.822265625
1201,9486034936720,-1707840.0703125
1202,9517667846208,-2073606.8046875
1203,9549380464144,-1781130.419921875
1204,9581173808080,55555.263671875
1205,9613046008336,1435074.994140625
1206,9645001243056,6403768.1015625
1207,9677021111328,-3571191.51953125
1208,9709135679696,1444716.60546875
1209,9741328070160,4441359.517578125
1210,9773597860176,4863950.837890625
1211,9805941440368,-1029237.248046875
1212,9838369668880,-2512521.96875
1213,9870879428000,-2836185.99609375
1214,9903475878224,3027586.5859375
1215,9936148263968,4190422.259765625
1216,9968897692688,1626878.078125
1217,10001724088656,-4871782.326171875
1218,10034647075472,4184923.248046875
1219,10067636182512,-1806856.421875
1220,10100713321008,-1069225.98828125
1221,10133875450784,3224192.466796875
1222,10167112248896,616899.447265625
1223,10200431648560,-1091553.98828125
1224,10233835873280,188561.80859375
1225,10267321149616,549923.046875
1226,10300893761680,6142648.517578125
1227,10334537656096,779259.580078125
1228,10368266117104,-2390215.830078125
1229,10402079546144,-3098659.208984375
1230,10435982077248,2653530.5234375
1231,10469957482176,-1496426.978515625
1232,10504021678032,233922.513671875
1233,10538166576640,-378356.205078125
1234,10572399432592,3786460.240234375
1235,10606706039936,-1612558.20703125
1236,10641104502432,1393260.9765625
1237,10675580620448,-1530911.123046875
1238,10710145719936,805571.1640625
1239,10744796937632,5404028.072265625
1240,10779523001440,856838.416015625
1241,10814336779232,-103760.423828125
1242,10849240134240,4249719.513671875
1243,10884217243216,-2041823.244140625
1244,10919288250816,1030304.408203125
1245,10954444529216,4702206.146484375
1246,10989680552176,3311460.220703125
1247,11024998450384,-1147536.54296875
1248,11060406011024,-1024000.751953125
1249,11095897547024,-2141514.4375
1250,11131481157760,3462678.9453125
1251,11167142706944,1515562.51171875
1252,11202888633760,-1680518.05078125
1253,11238721812256,-3388462.48046875
1254,11274652839328,6851568.05859375
1255,11310654050752,1238182.97265625
1256,11346746407104,594682.24609375
1257,11382923892704,-1231999.5703125
1258,11419190740400,-146509.34765625
1259,11455540493232,-2743411.384765625
1260,11491982089120,-222499.41015625
1261,11528508297456,47795.423828125
1262,11565119674576,-1514123.4609375
1263,11601821978688,711909.92578125
1264,11638610975376,2353328.15234375
1265,11675485016256,1623486.357421875
1266,11712451338144,5620830.25
1267,11749495517792,-216367.880859375
1268,11786631171856,-2410041.17578125
1269,11823863610192,4210967.794921875
1270,11861177958448,4633499.037109375
1271,11898572872256,-2625732.873046875
1272,11936063872880,-2184490.78515625
1273,11973643421472,-1720758.970703125
1274,12011317973424,5081608.865234375
1275,12049074744720,5299241.59375
1276,12086916317904,1375218.65625
1277,12124845239840,-4283169.927734375
1278,12162878314848,4988712.4296875
1279,12200981925824,-4566031.109375
1280,12239188752528,-407542.8046875
1281,12277489027744,7556949.646484375
1282,12315861450432,-2113714.8671875
1283,12354332164112,-3416246.89453125
1284,12392900445744,2785973.595703125
1285,12431548675088,-1267742.796875
1286,12470297300896,4730797.103515625
1287,12509129125648,3443405.044921875
1288,12548048381952,-1038088.65234375
1289,12587061518944,-2405435.09375
1290,12626172593488,3257233.1875
1291,12665364886224,-910549.767578125
1292,12704652471232,-975919.34375
1293,12744033930288,1501575.642578125
1294,12783508444736,5561844.951171875
1295,12823062671488,-2279743.08203125
1296,12862717972256,-803129.5546875
1297,12902461236560,-3260556.984375
1298,12942302034176,-224121.322265625
1299,12982235427584,3226676.05859375
1300,13022254550544,83504.359375
1301,13062365071088,-4127804.65234375
1302,13102578463120,1924343.369140625
1303,13142873845984,-2783126.65625
1304,13183272062144,2449720.76171875
1305,13223758137456,2506103.68359375
1306,13264340687856,5859210.751953125
1307,13305005713168,-1633990.826171875
1308,13345771374816,-1955043.265625
1309,13386635054992,2135169.7890625
1310,13427593415360,7155127.265625
1311,13468639134320,5639934.669921875
1312,13509775367408,601724.078125
1313,13551007679472,-2538169.86328125
1314,13592346744272,6750390.0703125
1315,13633763695744,-542392.326171875
1316,13675285249952,2155705.314453125
1317,13716895701920,-1004244.06640625
1318,13758602506272,-2711676.953125
1319,13800405646208,-3127563.2578125
1320,13842308092368,574457.6796875
1321,13884298489920,-3104834.904296875
1322,13926390321200,-827603.205078125
1323,13968577809840,1485177.158203125
1324,14010857272928,5877.138671875
1325,14053233402544,-718249.736328125
1326,14095716453008,9422180.6328125
1327,14138271096448,-5045749.08203125
1328,14180940997744,-602313.634765625
1329,14223705994896,2445222.794921875
1330,14266565401888,3265470.59765625
1331,14309513932240,-3573533.26171875
1332,14352567546272,-2257061.2421875
1333,14395716656832,-2517967.234375
1334,14438969463488,3697505.447265625
1335,14482315558256,5835452.056640625
1336,14525752691632,1500338.431640625
1337,14569291031600,714008.970703125
1338,14612928823088,1575142.65234375
1339,14656659268400,-2860314.96875
1340,14700496757008,1650640.22265625
1341,14744428914512,2587030.927734375
1342,14788456274576,335834.416015625
1343,14832582032320,-2054625.470703125
1344,14876812393520,1474521.68359375
1345,14921135588640,-993275.12890625
1346,14965563072432,1849611.646484375
1347,15010085519296,530348.150390625
1348,15054707584848,-442792.908203125
1349,15099430250848,-235504.25
1350,15144256751456,4238811.98046875
1351,15189174869840,615652.208984375
1352,15234195666720,-192044.560546875
1353,15279320417968,2943703.2421875
1354,15324546740128,7491439.767578125
1355,15369859949056,-1381088.265625
1356,15415285745440,1878588.435546875
1357,15460802011120,-4996018.263671875
1358,15506433130336,2230894.080078125
1359,15552160223200,4530890.4765625
1360,15597978278800,-3255597.48828125
1361,15643908083808,-490663.654296875
1362,15689940044752,3083344.708984375
1363,15736064245104,-2599085.091796875
1364,15782300742336,2370424.8203125
1365,15828639385040,7691262.8984375
1366,15875074633552,7674452.166015625
1367,15921600999904,-3317397.783203125
1368,15968242737136,-1180778.771484375
1369,16014984413200,-1497380.056640625
1370,16061830703072,258023.67578125
1371,16108780074608,2403428.31640625
1372,16155825031776,-2707167.669921875
1373,16202977114464,-3683955.25
1374,16250242090032,5090237.189453125
1375,16297594279488,-2213880.169921875
1376,16345062802016,3372469.42578125
1377,16392628773952,2815105.3046875
1378,16440296859008,627113.375
1379,16488072119984,1720558.10546875
1380,16535949920192,1307906.546875
1381,16583925403232,-5618195.681640625
1382,16632018234368,456451.6171875
1383,16680208567184,-465740.79296875
1384,16728503628560,-1309175.56640625
1385,16776905533664,-110076.791015625
1386,16825418564816,7262374.01953125
1387,16874019760064,-2305386.07421875
1388,16922737703424,-381061.44140625
1389,16971560099136,587758.130859375
1390,17020489972208,3474141.412109375
1391,17069520074576,877975.76171875
1392,17118657844864,85727.10546875
1393,17167901309792,-1028152.060546875
1394,17217258241408,5156009.333984375
1395,17266719155136,9001148.939453125
1396,17316275414000,1717694.97265625
1397,17365941095984,-2769073.77734375
1398,17415722546000,1732940.052734375
1399,17465602134592,-2558643.59375
1400,17515593168384,-2490234.212890625
1401,17565695594272,1731921.279296875
1402,17615899322096,-135589.453125
1403,17666208791408,-3806576.1875
1404,17716634681520,1244801.88671875
1405,17767161737568,-389899.86328125
1406,17817802895360,4071436.515625
1407,17868546379488,2699603.55078125
1408,17919395938992,-910267.66796875
1409,17970355562896,-2923171.46875
1410,18021438216480,9472044.38671875
1411,18072603101040,-4677561.28125
1412,18123891468032,-4274879.08984375
1413,18175296385440,3593618.921875
1414,18226804745968,5666071.29296875
1415,18278413400848,-1360964.8671875
1416,18330142672720,2680366.11328125
1417,18381975224304,297890.4921875
1418,18433922545840,2826845.09765625
1419,18485979086176,4560965.328125
1420,18538141978272,2477989.16015625
1421,18590416303584,1504041.13671875
1422,18642801045008,466576.375
1423,18695294190032,-2802467.42578125
1424,18747906127728,1930321.9921875
1425,18800626101280,3752359.47265625
1426,18853457096656,5493734.42578125
1427,18906387720832,-4394565.1640625
1428,18959441732352,-2310092.73828125
1429,19012605323136,-2217135.1640625
1430,19065884752928,1987735.26171875
1431,19119270370512,496876.81640625
1432,19172768568816,-453317.65234375
1433,19226375212640,-5154692.71484375
1434,19280113043568,8977581.62109375
1435,19333941145760,870801.92578125
1436,19387892906384,3755163.34765625
1437,19441951284736,432879.59375
1438,19496121680992,-3853065.0390625
1439,19550414296448,941324.3046875
1440,19604813366768,-1105698.93359375
1441,19659326491792,-2551814.74609375
1442,19713960945088,3718915.4453125
1443,19768702551088,3373184.80078125
1444,19823557707408,2650761.04296875
1445,19878523761696,-1258665.51953125
1446,19933620829216,11602101.9765625
1447,19988807660416,-174665.01171875
1448,20044117053296,-3949252.46875
1449,20099552672608,3784696.203125
1450,20155096840048,5190372.1640625
1451,20210747970160,-1476294.83984375
1452,20266521055072,-1381900.5
1453,20322405777152,-5002909.92578125
1454,20378418122160,3487494.33984375
1455,20434538212160,4052324.32421875
1456,20490772027712,2512978.640625
1457,20547116358160,-4500469.53125
1458,20603590182128,1831223.55078125
1459,20660168583184,-3567863.78125
1460,20716872401248,-17410.6328125
1461,20773694949696,5636250.46484375
1462,20830624072368,1077141.56640625
1463,20887674163968,540039.28125
1464,20944844625200,3265610.80078125
1465,21002129401536,3039181.88671875
1466,21059532741088,3948608.8828125
1467,21117045535968,-3274361.31640625
1468,21174687484832,908452.7890625
1469,21232440067424,-2183788.75
1470,21290325392096,9396572.6953125
1471,21348305204848,-2765265.6796875
1472,21406414353728,-3982168.08984375
1473,21464649625296,2371403.8046875
1474,21523000947344,6062110.9375
1475,21581458114032,-3277127.20703125
1476,21640048023600,1090579.44140625
1477,21698748614672,-3057604.4765625
1478,21757576195312,424816.25390625
1479,21816522763616,3374259.421875
1480,21875585912288,3221641.38671875
1481,21934763235312,-2600950.91796875
1482,21994069553696,565484.015625
1483,22053489013344,-3295265.73828125
1484,22113036960864,1001182.4765625
1485,22172707528320,7424557.890625
1486,22232487431552,2528256.296875
1487,22292384017680,-6503155.9296875
1488,22352415187360,-1931685.84765625
1489,22412562080832,-2779865.9296875
1490,22472841245712,7337037.90625
1491,22533233311072,8885106.33203125
1492,22593730726016,-5849657.41796875
1493,22654367609808,-2911199.53515625
1494,22715139720448,13295160.3671875
1495,22776001181360,-3270582.75
1496,22837007616192,2851680.63671875
1497,22898128575824,1049182.63671875
1498,22959371895904,-1006186.078125
1499,23020738208544,-2846180.2578125
1500,23082229659024,-2489496.07421875
