R,V,E
911,3299583200783406,3414746107.0
912,3317735229743726,5983742815.5
913,3335960674410656,2190744330.5
914,3354272398866386,4637118442.5
915,3372659150070228,1806533938.0
916,3391133349962228,5857063575.5
917,3409681377068990,2902789286.5
918,3428314236278070,3683575928.5
919,3447027675265600,3681498287.0
920,3465825569288032,6505632182.5
921,3484698224308722,2195180426.5
922,3503659579898732,4422372992.0
923,3522699324330662,2607560212.5
924,3541827611458974,6636092478.5
925,3561030667696454,2465296065.5
926,3580324238778384,5571236675.5
927,3599694310569064,1669525329.0
928,3619156678540696,6284796617.5
929,3638695892813266,3695747954.5
930,3658322326872796,4003857196.5
931,3678032051509316,3007319983.0
932,3697830087495756,5453727998.5
933,3717707592761398,2227241794.5
934,3737676907150288,5393348568.0
935,3757725946702050,2593142346.0
936,3777868242168290,7081839759.0
937,3798088155930052,2945696863.0
938,3818400183399702,4403410398.5
939,3838795720535392,2573631615.0
940,3859284016709312,6427833900.5
941,3879852662145602,3277750055.5
942,3900513304010364,4491461680.0
943,3921258982816614,2829803489.5
944,3942098431818126,6745756531.0
945,3963017181439646,1488877763.5
946,3984033769591176,5315613713.5
947,4005133435226106,3182857976.0
948,4026327720335906,6349945272.5
949,4047605679083316,3587784012.5
950,4068977914776356,5215829672.0
951,4090436142337886,2664553722.0
952,4111991214363046,6501500439.0
953,4133630011395008,3321562023.0
954,4155364996138888,5301191881.0
955,4177187153485810,3138428059.5
956,4199106697620290,6759999995.5
957,4221109531185180,1780492835.0
958,4243212291034510,4548099635.0
959,4265403715905600,3512292854.0
960,4287692521655392,7099060046.0
961,4310067883494952,4193137734.5
962,4332540372639714,5074661026.5
963,4355102436653554,1899507051.0
964,4377767436902506,7736748050.5
965,4400515953973516,2874069497.0
966,4423366203161886,5233256911.5
967,4446306480801016,2816524969.0
968,4469348156521176,6698775644.5
969,4492477324673738,2679021811.5
970,4515709227319108,5703374542.0
971,4539032766037230,4376852981.0
972,4562456295586310,6757042442.0
973,4585970172676992,2902867946.0
974,4609587651057242,5769678478.0
975,4633296133270242,2461004251.0
976,4657110331044842,7388946525.0
977,4681013155772532,3164653949.0
978,4705019926143574,4805958060.0
979,4729122276605824,3645831479.0
980,4753328519711136,7694733675.0
981,4777624973239616,2967734599.0
982,4802027786059538,5310373961.0
983,4826525641710628,3102243884.0
984,4851130816864948,8315449163.0
985,4875826001380158,3334659887.0
986,4900629193040688,5851851985.0
987,4925526921065178,2089814035.0
988,4950534497756418,7053796574.0
989,4975636035389780,4548399894.0
990,5000842603976900,5335337098.0
991,5026149548068542,4450236333.0
992,5051562959860502,7675746059.0
993,5077069870428592,1732769403.0
994,5102689483084522,5513819413.0
995,5128406055682732,2965325257.0
996,5154234101742684,8288753884.0
997,5180156104009814,3654170346.0
998,5206188885059336,5570840967.0
999,5232322051141776,3331078252.0
1000,5258567321233928,8339291207.0
1001,5284908213180658,3798126516.0
1002,5311360224545068,4889318071.0
1003,5337915926266798,3867344643.0
1004,5364582565962430,7662729655.0
1005,5391346285214000,2099329068.0
1006,5418226802369850,6577131594.0
1007,5445206814078580,3473792022.0
1008,5472301543842260,7693183799.0
1009,5499496989079942,4912461906.0
1010,5526804802927032,6463861608.0
1011,5554215764305842,2804768364.0
1012,5581743593938282,7333729899.0
1013,5609372277878964,3713988668.0
1014,5637116404027084,6209993112.0
1015,5664964678739974,3204010577.0
1016,5692931487924526,8757218108.0
1017,5720996340283126,2052947751.0
1018,5749182937384048,6466756318.0
1019,5777474183928698,4576691996.0
1020,5805882630691058,8606233164.0
1021,5834394443179868,4392949943.0
1022,5863023192504070,5179369008.0
1023,5891760500982680,2258582826.0
1024,5920619530936120,8463040367.0
1025,5949580985802632,4165662874.0
1026,5978662785928232,6955633195.0
1027,6007852619366002,4189194442.0
1028,6037162841019202,7888792470.0
1029,6066578804046042,3074480019.0
1030,6096117135488372,6039544774.0
1031,6125766008356254,4622593305.0
1032,6155535442434254,8508356726.0
1033,6185411401825664,3325234293.0
1034,6215412705831266,7556171526.0
1035,6245520647649186,2157359443.0
1036,6275757568657138,9132516166.0
1037,6306098792380788,3466854655.0
1038,6336565917256238,6419844564.0
1039,6367145983110128,4691691709.0
1040,6397850206210480,9158388280.0
1041,6428663392522810,4284968326.0
1042,6459601920257220,6108054215.0
1043,6490655411584022,3907571624.0
1044,6521835222187062,8696302233.0
1045,6553125481973424,4260592800.0
1046,6584542819196754,6884477853.0
1047,6616073427065484,2416287283.0
1048,6647735036352564,8241255442.0
1049,6679508740348446,5106473502.0
1050,6711407828280166,5954307901.0
1051,6743426629299128,4766387498.0
1052,6775573315453448,9366575284.0
1053,6807830750354728,2269634530.0
1054,6840223827598890,8019648983.0
1055,6872730812165860,4531421925.0
1056,6905369966825500,9716881469.0
1057,6938121962226790,3895169115.0
1058,6971005924579382,5840320669.0
1059,7004010300672592,3646284605.0
1060,7037147746092824,9615138858.0
1061,7070399913255474,5045122101.0
1062,7103783327978754,6107206930.0
1063,7137289546952404,4002567951.0
1064,7170929643070964,9447914418.0
1065,7204684321245094,2791300926.0
1066,7238577430855664,7524580865.0
1067,7272589603048674,3920700710.0
1068,7306738605878154,9388842296.0
1069,7341006189142436,5319258449.0
1070,7375408200759086,7199647293.0
1071,7409933599112006,3627498723.0
1072,7444597922949598,9779991931.0
1073,7479380362164168,4484774187.0
1074,7514301629210058,8091378334.0
1075,7549345164923258,3677041768.0
1076,7584530203338570,10111522981.0
1077,7619832585797260,2871208568.0
1078,7655277298324852,6576490402.0
1079,7690848855565342,5375699206.0
1080,7726558935535462,10579858198.0
1081,7762391020427264,5303485034.0
1082,7798362993006714,7060989777.0
1083,7834462629874154,3259934723.0
1084,7870705791342194,9390911668.0
1085,7907071163446516,3769552074.0
1086,7943579792058446,7070639016.0
1087,7980217655711816,4900933412.0
1088,8016997959908656,10093479079.0
1089,8053902216996008,3787478922.0
1090,8090953257059618,8439187991.0
1091,8128133248819108,5842808026.0
1092,8165455958576228,9389435072.0
1093,8202906919989198,4236833198.0
1094,8240504859445680,8734806828.0
1095,8278229618910970,2348048312.0
1096,8316107343022010,10843231300.0
1097,8354108830523780,4640446506.0
1098,8392256840657652,6119589430.0
1099,8430542650609222,6177807560.0
1100,8468972107820582,10281812011.0
1101,8507531614584312,4452470888.0
1102,8546240482467562,7619232738.0
1103,8585083720049124,4407862985.0
1104,8624078788432804,11895956680.0
1105,8663200452613766,4464304205.0
1106,8702475477141016,8492553133.0
1107,8741883055213256,2788303445.0
1108,8781446558429416,10336857439.0
1109,8821141134197906,5898628340.0
1110,8860985436952396,7740355461.0
1111,8900969686649966,5693601710.0
1112,8941103778918278,9264900141.0
1113,8981372051331448,2402029191.0
1114,9021798191722290,8402324292.0
1115,9062360500303180,5174798100.0
1116,9103078527985252,11878459076.0
1117,9143928787600862,4633533296.0
1118,9184936163630192,7931190444.0
1119,9226083742514562,4463856480.0
1120,9267389122710002,11435266588.0
1121,9308829834357804,5980135096.0
1122,9350425316415534,7141285852.0
1123,9392165773043136,4726037702.0
1124,9434065064057856,12196658782.0
1125,9476097491526328,3456957978.0
1126,9518294166372738,9218892440.0
1127,9560629881495138,3875683292.0
1128,9603128418086618,10808136154.0
1129,9645766342734508,6181739716.0
1130,9688562475495310,8414740048.0
1131,9731504379682600,4667927858.0
1132,9774608241001112,10723771956.0
1133,9817853195200642,5314072518.0
1134,9861259327543362,8119427778.0
1135,9904813630646212,5727075782.0
1136,9948530204102572,11830515430.0
1137,9992386840340982,3815364568.0
1138,10036409815498912,7550233128.0
1139,10080582299654274,5796953998.0
1140,10124917811960874,11665717860.0
1141,10169397533833076,5928257210.0
1142,10214042244045446,8952945376.0
1143,10258835311052678,3697115810.0
1144,10303799573983558,12588055426.0
1145,10348904727825768,4908188768.0
1146,10394179907194338,9378845836.0
1147,10439604119183108,4593112908.0
1148,10485197810148148,10582615342.0
1149,10530938001183758,3952992936.0
1150,10576849578199910,9173976736.0
1151,10622913947795520,7235261686.0
1152,10669145142863752,11752111300.0
1153,10715527370876042,6513641046.0
1154,10762078785523492,9254459116.0
1155,10808782180074702,2348023628.0
1156,10855663604217062,11423483286.0
1157,10902692793171704,5794791694.0
1158,10949893295622514,8588635746.0
1159,10997252391106796,6661825658.0
1160,11044783818061356,13329340414.0
1161,11092463764566908,4355071548.0
1162,11140321480797518,8564271958.0
1163,11188336560911808,5125446470.0
1164,11236528694407368,13301705624.0
1165,11284869717486610,4502130906.0
1166,11333391381914220,10050631548.0
1167,11382068572866630,4403793394.0
1168,11430926011818150,11853764378.0
1169,11479938793151800,7064864744.0
1170,11529125866406032,8555833122.0
1171,11578478682904602,7346455778.0
1172,11628006180536602,11942346012.0
1173,11677690202578572,3753765636.0
1174,11727558172309422,9770239278.0
1175,11777585923563982,5391107280.0
1176,11827796542942102,13267734188.0
1177,11878162204690704,5138390150.0
1178,11928711738778794,9396325324.0
1179,11979425013867386,5472739152.0
1180,12030322128394306,13027864536.0
1181,12081379032903076,7573296094.0
1182,12132614768874846,7710821460.0
1183,12184021221218206,4884910468.0
1184,12235612805000526,13069445854.0
1185,12287361784857816,4087132494.0
1186,12339302137730458,11472232490.0
1187,12391405042834268,5960535624.0
1188,12443696048822748,12656520956.0
1189,12496151566791798,7526360922.0
1190,12548791670695248,10198336218.0
1191,12601600795422338,4660912668.0
1192,12654601656628850,13182571716.0
1193,12707763342144260,4403216938.0
1194,12761119096202030,11118403718.0
1195,12814642454827512,6414726516.0
1196,12868357015368472,13439348758.0
1197,12922234319414904,3282922018.0
1198,12976308320757074,9447543436.0
1199,13030555266023724,7727393290.0
1200,13084991812641644,14326693934.0
1201,13139596540832686,7371706180.0
1202,13194392312523336,9269638244.0
1203,13249362830012786,3267313186.0
1204,13304532712910298,13528105642.0
1205,13359868808044308,6441850290.0
1206,13415400656380228,11091759036.0
1207,13471106758001878,5519401798.0
1208,13527011704238318,13856832718.0
1209,13583085877527048,6026452738.0
1210,13639357185513960,9475108896.0
1211,13695808722282850,6835323230.0
1212,13752455398630602,12555567328.0
1213,13809277743895252,6702089740.0
1214,13866298994331542,12047290940.0
1215,13923494594697614,3571309346.0
1216,13980899010593934,15274359646.0
1217,14038471884791064,6333059916.0
1218,14096245371714394,8434915740.0
1219,14154205650784036,7291659462.0
1220,14212364088480236,13801314964.0
1221,14270699122806878,5932660546.0
1222,14329237876809928,10338746746.0
1223,14387961637955058,7836273308.0
1224,14446887741212570,15288673504.0
1225,14505990120601090,6157657178.0
1226,14565300341011260,11535033814.0
1227,14624792277376230,4821882394.0
1228,14684494158230870,13772109986.0
1229,14744374909938760,6836678092.0
1230,14804461417325170,10424235008.0
1231,14864737865656180,8243094300.0
1232,14925218595611580,14156207088.0
1233,14985879804065452,3881941990.0
1234,15046757566495222,13016493536.0
1235,15107816427143632,5624043522.0
1236,15169091063225392,15900967018.0
1237,15230544550118914,6441023486.0
1238,15292209510713644,9384703466.0
1239,15354067210851446,5514669342.0
1240,15416138271579526,14968007616.0
1241,15478394492061176,9059139048.0
1242,15540858689384128,10119626356.0
1243,15603520016427258,6816040300.0
1244,15666395159551378,15347649838.0
1245,15729452317672588,3425494856.0
1246,15792732264640750,11334763992.0
1247,15856203533221080,7118775622.0
1248,15919891133708120,15297591182.0
1249,15983767455959850,7770048654.0
1250,16047861343395802,12887760058.0
1251,16112148854699322,6216813064.0
1252,16176657973996082,15247948890.0
1253,16241355328621572,6114329160.0
1254,16306273314468062,10716882228.0
1255,16371390770849344,7399167292.0
1256,16436727887489904,15854362940.0
1257,16502253222323146,4143064738.0
1258,16568006888553436,11880346640.0
1259,16633959236780398,8917884664.0
1260,16700131451375918,15940333252.0
1261,16766500243102408,9157942910.0
1262,16833088856163698,11313610468.0
1263,16899879660462388,4275135808.0
1264,16966900548039700,15431661064.0
1265,17034114599240790,7359835324.0
1266,17101553304787032,11045886284.0
1267,17169196968804882,6288648458.0
1268,17237067697949922,14688686616.0
1269,17305137171267162,7418155438.0
1270,17373433979663372,12560271228.0
1271,17441935973583862,7456988050.0
1272,17510668208746622,16654731250.0
1273,17579597855845944,6814100438.0
1274,17648759629695384,12139011820.0
1275,17718125893497856,4480967664.0
1276,17787730443459416,17123669450.0
1277,17857530832753938,7106981920.0
1278,17927564723035818,11578445144.0
1279,17997811782021348,9690855268.0
1280,18068288546921148,17465696316.0
1281,18138966865660038,6234359420.0
1282,18209881243206360,9984471528.0
1283,18281010740502810,7258825588.0
1284,18352375429859082,17610772584.0
1285,18423942226561652,7435830656.0
1286,18495749129151902,14211962632.0
1287,18567762041763782,3321913004.0
1288,18640022841758662,16120842228.0
1289,18712488299845992,8856446672.0
1290,18785189188194802,11777069532.0
1291,18858110666789884,9518056388.0
1292,18931266591196404,15409519152.0
1293,19004632985978774,4949754320.0
1294,19078245924473424,13685015136.0
1295,19152071618438306,7299160436.0
1296,19226142321211266,17516812416.0
1297,19300423071736116,8847382040.0
1298,19374945698988206,12589494008.0
1299,19449689042766856,7051778544.0
1300,19524678953328928,17552504340.0
1301,19599880647287418,8775476532.0
1302,19675325096695860,11159120444.0
1303,19750994977793590,6845226236.0
1304,19826914416993102,19424935632.0
1305,19903039337862062,4285723304.0
1306,19979423430144592,14580417508.0
1307,20056025511614762,8589052980.0
1308,20132876128075962,16318869636.0
1309,20209946499315172,8450266232.0
1310,20287264147584662,11965281432.0
1311,20364810789296464,8039287652.0
1312,20442606692550304,16398518356.0
1313,20520623688358666,8331292476.0
1314,20598893169367106,14686734136.0
1315,20677388436160636,8221078348.0
1316,20756139078305316,17978712020.0
1317,20835106351081646,4668906696.0
1318,20914335092009288,12582342644.0
1319,20993793489006658,9359267824.0
1320,21073506375237450,19284343800.0
1321,21153441662470620,9720005052.0
1322,21233632276254742,13041632720.0
1323,21314053822387742,4304023724.0
1324,21394742966180142,19620653356.0
1325,21475649526505822,8257725412.0
1326,21556818824344544,14982714096.0
1327,21638219627957794,8009539228.0
1328,21719882646275594,17491952424.0
1329,21801772181825764,7176465704.0
1330,21883924438481614,12710098600.0
1331,21966315808602806,9927518348.0
1332,22048965319593126,17297597040.0
1333,22131847379470056,8668980576.0
1334,22214993124172026,14617395268.0
1335,22298373548262948,5576351760.0
1336,22382025627406628,17959618788.0
1337,22465905492049998,7334905804.0
1338,22550051840900480,11837339680.0
1339,22634443826417770,10054955904.0
1340,22719100596553042,20570437112.0
1341,22803986487395282,7153758812.0
1342,22889147036079692,14775097148.0
1343,22974547699109662,8323150244.0
1344,23060221809684094,20562464900.0
1345,23146126689475104,8245213664.0
1346,23232307064608314,15527174480.0
1347,23318725727584756,4629651988.0
1348,23405425684757596,17986953576.0
1349,23492364210333926,12300390584.0
1350,23579566496465286,12188368172.0
1351,23667026097508536,10630645544.0
1352,23754754096871336,18135180852.0
1353,23842722213238946,5844357304.0
1354,23930973046007316,15780415668.0
1355,24019467300697606,8070868124.0
1356,24108243121394758,20280936224.0
1357,24197256805213928,8128016716.0
1358,24286550838805650,13518186024.0
1359,24376097038300290,7686144124.0
1360,24465927601307890,22247213720.0
1361,24555996763549700,10853971160.0
1362,24646345209642542,13607030168.0
1363,24736951700520392,8682462796.0
1364,24827839140766552,18399130960.0
1365,24918969680158794,4320230948.0
1366,25010394041421124,16581044592.0
1367,25102067240345606,9609060396.0
1368,25194026376488686,19914669276.0
1369,25286235357226846,10815219564.0
1370,25378727487147816,15024407612.0
1371,25471479777112618,8961339168.0
1372,25564517555667538,17361940756.0
1373,25657809256572860,8066487740.0
1374,25751390325260670,15926061532.0
1375,25845228400344030,7984058108.0
1376,25939362711400622,22873971040.0
1377,26033740304200102,7044618216.0
1378,26128415529764472,14249201564.0
1379,26223355358513762,10859452128.0
1380,26318584781268914,21266632304.0
1381,26414069766543004,10838826432.0
1382,26509845962712606,14623111544.0
1383,26605887159758296,5807297204.0
1384,26702231343693856,21774354128.0
1385,26798825655421858,9061269096.0
1386,26895718120915058,15089225732.0
1387,26992878816813308,9329200792.0
1388,27090336885651388,20317191340.0
1389,27188052593361038,7711716188.0
1390,27286071054266248,16018810508.0
1391,27384360023757290,12384699276.0
1392,27482944349182650,21046688552.0
1393,27581792090844580,9454160396.0
1394,27680942887586982,16634160124.0
1395,27780361625823582,6860423876.0
1396,27880090832353862,22046193868.0
1397,27980077505075312,8574930068.0
1398,28080369923662362,14110988452.0
1399,28180941587321372,11537375396.0
1400,28281813106843484,20847799864.0
1401,28382950944688054,7886756244.0
1402,28484399220185704,16154726740.0
1403,28586122155960466,9254602904.0
1404,28688155838788066,22652543280.0
1405,28790455598303636,11056680492.0
1406,28893065094947046,17505065928.0
1407,28995948288313088,5334019312.0
1408,29099150585506968,19326483564.0
1409,29202626204267058,13075146900.0
1410,29306405451713668,16261191012.0
1411,29410470509565550,10439506888.0
1412,29514848502107670,22106661996.0
1413,29619494924678390,6129386824.0
1414,29724465791944960,17892849732.0
1415,29829713863527690,9526280508.0
1416,29935283047079442,24306049200.0
1417,30041120988026012,9245405916.0
1418,30147279029061854,15053975852.0
1419,30253725200922864,9128531512.0
1420,30360490676564896,22007170540.0
1421,30467534536440896,12134592264.0
1422,30574891434543016,13528139140.0
1423,30682548018739306,12198132848.0
1424,30790520617232266,23834332188.0
1425,30898766586512306,5153885924.0
1426,31007349074894796,18664869192.0
1427,31116213036401838,8680164652.0
1428,31225406246383598,22333083180.0
1429,31334882680125488,12955970416.0
1430,31444680933846018,18501204012.0
1431,31554771592385538,8908881700.0
1432,31665194939788818,23817403276.0
1433,31775897787948148,9392113052.0
1434,31886932513087870,17361783764.0
1435,31998260434680360,8397531908.0
1436,32109922030919632,22328290744.0
1437,32221866250309642,7452397932.0
1438,32334145450918004,15476848664.0
1439,32446728455279214,14572198188.0
1440,32559635654607654,24476774248.0
1441,32672836361647024,13849525852.0
1442,32786364351800514,15811152816.0
1443,32900195928608876,6009583220.0
1444,33014370208400756,22904623072.0
1445,33128831375849588,10023512624.0
1446,33243631824508758,19101460860.0
1447,33358733124015320,11048848600.0
1448,33474173494640520,23425778396.0
1449,33589904957221080,7592005180.0
1450,33705983641089240,19014865660.0
1451,33822366668927810,14154132776.0
1452,33939084886079202,23191324072.0
1453,34056101678988612,8848144252.0
1454,34173466370923102,19782203648.0
1455,34291130189359752,6554405700.0
1456,34409150022250184,25385210912.0
1457,34527461413467914,11150083512.0
1458,34646117811035354,16627717856.0
1459,34765091709512204,13642426188.0
1460,34884406542381324,24956523868.0
1461,35004023469574446,11057854460.0
1462,35123986293489816,15075806740.0
1463,35244267479003738,8801325608.0
1464,35364900453175578,24986616484.0
1465,35485833322346340,11062243216.0
1466,35607120966618350,21231607156.0
1467,35728715431713270,6862804528.0
1468,35850674941701550,25501355272.0
1469,35972935649647160,12620847124.0
1470,36095546959098960,16944426368.0
1471,36218484420808570,13341515056.0
1472,36341769819391082,22914471112.0
1473,36465365795030252,7620292904.0
1474,36589326805600174,21232740216.0
1475,36713601907127774,12122796200.0
1476,36838237678430294,26183304184.0
1477,36963182387754304,10995606048.0
1478,37088488100649394,17937415296.0
1479,37214118163625996,9666474280.0
1480,37340113425251716,26341649808.0
1481,37466420678758118,14065539432.0
1482,37593084233062368,16455492296.0
1483,37720083087268970,11818110408.0
1484,37847444022249010,26240827152.0
1485,37975114018854690,6010121200.0
1486,38103163549626700,20903223280.0
1487,38231533089380702,10698702008.0
1488,38360272321688702,24382944656.0
1489,38489335772404392,15783681816.0
1490,38618757322380322,18082704008.0
1491,38748515330855172,8939248248.0
1492,38878645655938444,23510482168.0
1493,39009100458206374,13255099256.0
1494,39139924386482214,22119098520.0
1495,39271079160854664,11118802312.0
1496,39402612350111496,27118289296.0
1497,39534461698133906,7155788160.0
1498,39666694160234116,17480014624.0
1499,39799266433814478,14080829872.0
1500,39932209246871358,26977743824.0
